t,Ekin,Epot,Etot
0.0328333,0.0553584,0.0553569,0.110715
0.033,0.0553612,0.0553542,0.110715
0.0331667,0.0553645,0.0553509,0.110715
0.0333333,0.0553686,0.0553468,0.110715
0.0335,0.0553734,0.055342,0.110715
0.0336667,0.0553792,0.0553362,0.110715
0.0338333,0.0553862,0.0553292,0.110715
0.034,0.0553945,0.0553209,0.110715
0.0341667,0.0554044,0.055311,0.110715
0.0343333,0.0554162,0.0552993,0.110715
0.0345,0.0554301,0.0552854,0.110715
0.0346667,0.0554465,0.055269,0.110716
0.0348333,0.0554659,0.0552496,0.110716
0.035,0.0554886,0.0552269,0.110716
0.0351667,0.0555153,0.0552003,0.110716
0.0353333,0.0555464,0.0551693,0.110716
0.0355,0.0555826,0.0551331,0.110716
0.0356667,0.0556247,0.0550911,0.110716
0.0358333,0.0556734,0.0550424,0.110716
0.036,0.0557297,0.0549861,0.110716
0.0361667,0.0557946,0.0549214,0.110716
0.0363333,0.055869,0.054847,0.110716
0.0365,0.0559543,0.0547618,0.110716
0.0366667,0.0560516,0.0546645,0.110716
0.0368333,0.0561624,0.0545538,0.110716
0.037,0.0562882,0.0544282,0.110716
0.0371667,0.0564304,0.0542861,0.110716
0.0373333,0.0565909,0.0541257,0.110717
0.0375,0.0567713,0.0539454,0.110717
0.0376667,0.0569735,0.0537433,0.110717
0.0378333,0.0571995,0.0535174,0.110717
0.038,0.0574511,0.0532659,0.110717
0.0381667,0.0577305,0.0529867,0.110717
0.0383333,0.0580395,0.0526778,0.110717
0.0385,0.0583802,0.0523373,0.110717
0.0386667,0.0587545,0.0519631,0.110718
0.0388333,0.0591643,0.0515534,0.110718
0.039,0.0596113,0.0511065,0.110718
0.0391667,0.060097,0.0506208,0.110718
0.0393333,0.0606229,0.050095,0.110718
0.0395,0.06119,0.049528,0.110718
0.0396667,0.061799,0.048919,0.110718
0.0398333,0.0624502,0.0482677,0.110718
0.04,0.0631438,0.0475742,0.110718
0.0401667,0.0638789,0.046839,0.110718
0.0403333,0.0646545,0.0460632,0.110718
0.0405,0.0654688,0.0452488,0.110718
0.0406667,0.0663193,0.0443981,0.110717
0.0408333,0.0672027,0.0435144,0.110717
0.041,0.068115,0.0426018,0.110717
0.0411667,0.0690513,0.0416651,0.110716
0.0413333,0.0700059,0.0407102,0.110716
0.0415,0.0709719,0.0397437,0.110716
0.0416667,0.0719417,0.0387734,0.110715
0.0418333,0.0729068,0.0378077,0.110714
0.042,0.0738576,0.0368562,0.110714
0.0421667,0.0747836,0.0359295,0.110713
0.0423333,0.0756737,0.0350386,0.110712
0.0425,0.0765157,0.0341958,0.110712
0.0426667,0.0772968,0.0334139,0.110711
0.0428333,0.0780036,0.0327062,0.11071
0.043,0.0786223,0.0320867,0.110709
0.0431667,0.0791385,0.0315696,0.110708
0.0433333,0.0795379,0.0311693,0.110707
0.0435,0.079806,0.0309002,0.110706
0.0436667,0.0799288,0.0307766,0.110705
0.0438333,0.0798923,0.0308123,0.110705
0.044,0.0796835,0.0310203,0.110704
0.0441667,0.0792901,0.031413,0.110703
0.0443333,0.078701,0.0320014,0.110702
0.0445,0.0779065,0.0327955,0.110702
0.0446667,0.0768984,0.0338032,0.110702
0.0448333,0.0756703,0.035031,0.110701
0.045,0.074218,0.0364831,0.110701
0.0451667,0.0725397,0.0381616,0.110701
0.0453333,0.0706356,0.0400658,0.110701
0.0455,0.0685088,0.0421929,0.110702
0.0456667,0.0661652,0.0445371,0.110702
0.0458333,0.0636134,0.0470896,0.110703
0.046,0.0608647,0.0498392,0.110704
0.0461667,0.0579335,0.0527715,0.110705
0.0463333,0.054837,0.0558692,0.110706
0.0465,0.051595,0.0591126,0.110708
0.0466667,0.04823,0.0624792,0.110709
0.0468333,0.0447669,0.065944,0.110711
0.047,0.0412329,0.0694798,0.110713
0.0471667,0.0376569,0.0730577,0.110715
0.0473333,0.0340696,0.076647,0.110717
0.0475,0.030503,0.0802157,0.110719
0.0476667,0.0269896,0.0837311,0.110721
0.0478333,0.0235629,0.0871599,0.110723
0.048,0.020256,0.0904689,0.110725
0.0481667,0.0171017,0.0936252,0.110727
0.0483333,0.014132,0.0965968,0.110729
0.0485,0.0113775,0.0993531,0.110731
0.0486667,0.00886717,0.101865,0.110732
0.0488333,0.00662757,0.104106,0.110734
0.049,0.00468283,0.106052,0.110735
0.0491667,0.00305411,0.107682,0.110736
0.0493333,0.00175929,0.108978,0.110737
0.0495,0.000812724,0.109925,0.110738
0.0496667,0.000225001,0.110513,0.110738
0.0498333,2.78101e-06,0.110736,0.110738
0.05,0.000148692,0.11059,0.110738
0.0501667,0.000661288,0.110077,0.110738
0.0503333,0.00153507,0.109202,0.110737
0.0505,0.00276055,0.107976,0.110737
0.0506667,0.00432443,0.106411,0.110735
0.0508333,0.00620978,0.104524,0.110734
0.051,0.0083963,0.102336,0.110733
0.0511667,0.0108606,0.0998705,0.110731
0.0513333,0.0135766,0.0971527,0.110729
0.0515,0.0165159,0.0942115,0.110727
0.0516667,0.0196482,0.0910772,0.110725
0.0518333,0.0229416,0.0877817,0.110723
0.052,0.0263634,0.0843579,0.110721
0.0521667,0.0298801,0.0808391,0.110719
0.0523333,0.0334582,0.0772589,0.110717
0.0525,0.0370645,0.0736506,0.110715
0.0526667,0.0406665,0.0700466,0.110713
0.0528333,0.0442331,0.0664781,0.110711
0.053,0.0477344,0.0629751,0.110709
0.0531667,0.0511425,0.0595654,0.110708
0.0533333,0.0544316,0.0562748,0.110706
0.0535,0.0575784,0.0531268,0.110705
0.0536667,0.060562,0.050142,0.110704
0.0538333,0.0633644,0.0473386,0.110703
0.054,0.0659705,0.0447317,0.110702
0.0541667,0.0683679,0.0423337,0.110702
0.0543333,0.0705473,0.040154,0.110701
0.0545,0.0725021,0.0381989,0.110701
0.0546667,0.0742286,0.0364723,0.110701
0.0548333,0.0757259,0.0349752,0.110701
0.055,0.0769954,0.033706,0.110701
0.0551667,0.0780409,0.0326608,0.110702
0.0553333,0.0788686,0.0318336,0.110702
0.0555,0.0794863,0.0312165,0.110703
0.0556667,0.0799037,0.0307998,0.110704
0.0558333,0.080132,0.0305723,0.110704
0.056,0.0801833,0.0305218,0.110705
0.0561667,0.080071,0.0306349,0.110706
0.0563333,0.0798091,0.0308978,0.110707
0.0565,0.079412,0.0312958,0.110708
0.0566667,0.0788943,0.0318144,0.110709
0.0568333,0.078271,0.0324387,0.11071
0.057,0.0775564,0.0331541,0.110711
0.0571667,0.076765,0.0339464,0.110711
0.0573333,0.0759105,0.0348018,0.110712
0.0575,0.0750061,0.0357069,0.110713
0.0576667,0.0740642,0.0366495,0.110714
0.0578333,0.0730966,0.0376178,0.110714
0.058,0.072114,0.038601,0.110715
0.0581667,0.0711263,0.0395893,0.110716
0.0583333,0.0701424,0.0405737,0.110716
0.0585,0.0691701,0.0415464,0.110717
0.0586667,0.0682165,0.0425004,0.110717
0.0588333,0.0672875,0.0434297,0.110717
0.059,0.0663882,0.0443292,0.110717
0.0591667,0.0655228,0.0451948,0.110718
0.0593333,0.0646947,0.0460231,0.110718
0.0595,0.0639064,0.0468115,0.110718
0.0596667,0.0631598,0.0475583,0.110718
0.0598333,0.062456,0.0482621,0.110718
0.06,0.0617956,0.0489225,0.110718
0.0601667,0.0611787,0.0495393,0.110718
0.0603333,0.0606049,0.0501131,0.110718
0.0605,0.0600734,0.0506445,0.110718
0.0606667,0.0595831,0.0511347,0.110718
0.0608333,0.0591325,0.0515853,0.110718
0.061,0.0587199,0.0519977,0.110718
0.0611667,0.0583437,0.0523738,0.110717
0.0613333,0.0580018,0.0527156,0.110717
0.0615,0.0576922,0.053025,0.110717
0.0616667,0.0574128,0.0533042,0.110717
0.0618333,0.0571617,0.0535553,0.110717
0.062,0.0569366,0.0537803,0.110717
0.0621667,0.0567355,0.0539812,0.110717
0.0623333,0.0565565,0.0541601,0.110717
0.0625,0.0563977,0.0543188,0.110716
0.0626667,0.0562572,0.0544591,0.110716
0.0628333,0.0561334,0.0545829,0.110716
0.063,0.0560246,0.0546916,0.110716
0.0631667,0.0559292,0.0547869,0.110716
0.0633333,0.0558459,0.0548701,0.110716
0.0635,0.0557733,0.0549426,0.110716
0.0636667,0.0557103,0.0550055,0.110716
0.0638333,0.0556558,0.05506,0.110716
0.064,0.0556088,0.055107,0.110716
0.0641667,0.0555683,0.0551474,0.110716
0.0643333,0.0555335,0.0551821,0.110716
0.0645,0.0555038,0.0552118,0.110716
0.0646667,0.0554784,0.0552371,0.110716
0.0648333,0.0554569,0.0552587,0.110716
0.065,0.0554386,0.0552769,0.110716
0.0651667,0.0554231,0.0552924,0.110715
0.0653333,0.0554101,0.0553054,0.110715
0.0655,0.0553991,0.0553164,0.110715
0.0656667,0.0553899,0.0553255,0.110715
0.0658333,0.0553822,0.0553332,0.110715
0.066,0.0553758,0.0553396,0.110715
0.0661667,0.0553704,0.055345,0.110715
0.0663333,0.055366,0.0553494,0.110715
0.0665,0.0553623,0.055353,0.110715
0.0666667,0.0553593,0.055356,0.110715
0.0668333,0.0553568,0.0553585,0.110715
0.067,0.0553548,0.0553606,0.110715
0.0671667,0.0553531,0.0553622,0.110715
0.0673333,0.0553518,0.0553636,0.110715
0.0675,0.0553507,0.0553647,0.110715
0.0676667,0.0553498,0.0553656,0.110715
0.0678333,0.055349,0.0553663,0.110715
0.068,0.0553485,0.0553669,0.110715
0.0681667,0.055348,0.0553674,0.110715
0.0683333,0.0553476,0.0553677,0.110715
0.0685,0.0553473,0.055368,0.110715
0.0686667,0.0553471,0.0553683,0.110715
0.0688333,0.0553469,0.0553685,0.110715
0.069,0.0553467,0.0553686,0.110715
0.0691667,0.0553466,0.0553688,0.110715
0.0693333,0.0553465,0.0553688,0.110715
0.0695,0.0553464,0.0553689,0.110715
0.0696667,0.0553464,0.055369,0.110715
0.0698333,0.0553463,0.055369,0.110715
0.07,0.0553463,0.0553691,0.110715
0.0701667,0.0553462,0.0553691,0.110715
0.0703333,0.0553462,0.0553691,0.110715
0.0705,0.0553462,0.0553691,0.110715
0.0706667,0.0553462,0.0553691,0.110715
0.0708333,0.0553462,0.0553692,0.110715
0.071,0.0553462,0.0553692,0.110715
0.0711667,0.0553462,0.0553692,0.110715
0.0713333,0.0553462,0.0553692,0.110715
0.0715,0.0553462,0.0553692,0.110715
0.0716667,0.0553462,0.0553692,0.110715
0.0718333,0.0553462,0.0553692,0.110715
0.072,0.0553462,0.0553692,0.110715
0.0721667,0.0553461,0.0553692,0.110715
0.0723333,0.0553461,0.0553692,0.110715
0.0725,0.0553461,0.0553692,0.110715
0.0726667,0.0553461,0.0553692,0.110715
0.0728333,0.0553461,0.0553692,0.110715
0.073,0.0553461,0.0553692,0.110715
0.0731667,0.0553461,0.0553692,0.110715
0.0733333,0.0553461,0.0553692,0.110715
0.0735,0.0553461,0.0553692,0.110715
0.0736667,0.0553461,0.0553692,0.110715
0.0738333,0.0553461,0.0553692,0.110715
0.074,0.0553461,0.0553692,0.110715
0.0741667,0.0553461,0.0553692,0.110715
0.0743333,0.0553461,0.0553692,0.110715
0.0745,0.0553461,0.0553692,0.110715
0.0746667,0.0553461,0.0553692,0.110715
0.0748333,0.0553461,0.0553692,0.110715
0.075,0.0553461,0.0553692,0.110715
0.0751667,0.0553461,0.0553692,0.110715
0.0753333,0.0553461,0.0553692,0.110715
0.0755,0.0553461,0.0553692,0.110715
0.0756667,0.0553461,0.0553692,0.110715
0.0758333,0.0553461,0.0553692,0.110715
0.076,0.0553461,0.0553692,0.110715
0.0761667,0.0553461,0.0553692,0.110715
0.0763333,0.0553461,0.0553692,0.110715
0.0765,0.0553461,0.0553692,0.110715
0.0766667,0.0553461,0.0553692,0.110715
0.0768333,0.0553461,0.0553692,0.110715
0.077,0.0553461,0.0553692,0.110715
0.0771667,0.0553461,0.0553692,0.110715
0.0773333,0.0553461,0.0553692,0.110715
0.0775,0.0553462,0.0553692,0.110715
0.0776667,0.0553462,0.0553692,0.110715
0.0778333,0.0553462,0.0553692,0.110715
0.078,0.0553462,0.0553692,0.110715
0.0781667,0.0553462,0.0553692,0.110715
0.0783333,0.0553462,0.0553692,0.110715
0.0785,0.0553462,0.0553692,0.110715
0.0786667,0.0553462,0.0553692,0.110715
0.0788333,0.0553462,0.0553691,0.110715
0.079,0.0553462,0.0553691,0.110715
0.0791667,0.0553462,0.0553691,0.110715
0.0793333,0.0553462,0.0553691,0.110715
0.0795,0.0553463,0.0553691,0.110715
0.0796667,0.0553463,0.055369,0.110715
0.0798333,0.0553463,0.055369,0.110715
0.08,0.0553464,0.055369,0.110715
0.0801667,0.0553464,0.0553689,0.110715
0.0803333,0.0553465,0.0553688,0.110715
0.0805,0.0553466,0.0553687,0.110715
0.0806667,0.0553467,0.0553686,0.110715
0.0808333,0.0553469,0.0553684,0.110715
0.081,0.0553471,0.0553683,0.110715
0.0811667,0.0553473,0.055368,0.110715
0.0813333,0.0553476,0.0553677,0.110715
0.0815,0.055348,0.0553674,0.110715
0.0816667,0.0553484,0.0553669,0.110715
0.0818333,0.0553489,0.0553664,0.110715
0.082,0.0553496,0.0553657,0.110715
0.0821667,0.0553504,0.0553649,0.110715
0.0823333,0.0553514,0.055364,0.110715
0.0825,0.0553526,0.0553628,0.110715
0.0826667,0.055354,0.0553613,0.110715
0.0828333,0.0553558,0.0553596,0.110715
0.083,0.0553579,0.0553575,0.110715
0.0831667,0.0553604,0.0553549,0.110715
0.0833333,0.0553635,0.0553519,0.110715
0.0835,0.0553671,0.0553483,0.110715
0.0836667,0.0553715,0.0553439,0.110715
0.0838333,0.0553767,0.0553387,0.110715
0.084,0.0553828,0.0553326,0.110715
0.0841667,0.0553901,0.0553253,0.110715
0.0843333,0.0553988,0.0553167,0.110715
0.0845,0.0554089,0.0553065,0.110715
0.0846667,0.0554209,0.0552946,0.110715
0.0848333,0.0554349,0.0552806,0.110715
0.085,0.0554513,0.0552642,0.110716
0.0851667,0.0554704,0.0552452,0.110716
0.0853333,0.0554926,0.055223,0.110716
0.0855,0.0555183,0.0551973,0.110716
0.0856667,0.0555481,0.0551675,0.110716
0.0858333,0.0555825,0.0551332,0.110716
0.086,0.055622,0.0550937,0.110716
0.0861667,0.0556672,0.0550485,0.110716
0.0863333,0.055719,0.0549968,0.110716
0.0865,0.055778,0.0549378,0.110716
0.0866667,0.0558451,0.0548707,0.110716
0.0868333,0.0559212,0.0547947,0.110716
0.087,0.0560071,0.0547089,0.110716
0.0871667,0.056104,0.0546121,0.110716
0.0873333,0.0562127,0.0545034,0.110716
0.0875,0.0563345,0.0543817,0.110716
0.0876667,0.0564704,0.0542459,0.110716
0.0878333,0.0566216,0.0540948,0.110716
0.088,0.0567893,0.0539272,0.110716
0.0881667,0.0569746,0.0537419,0.110717
0.0883333,0.0571787,0.0535379,0.110717
0.0885,0.0574028,0.0533138,0.110717
0.0886667,0.057648,0.0530688,0.110717
0.0888333,0.0579152,0.0528016,0.110717
0.089,0.0582053,0.0525115,0.110717
0.0891667,0.0585193,0.0521976,0.110717
0.0893333,0.0588576,0.0518593,0.110717
0.0895,0.0592207,0.0514962,0.110717
0.0896667,0.0596088,0.0511081,0.110717
0.0898333,0.0600219,0.050695,0.110717
0.09,0.0604596,0.0502573,0.110717
0.0901667,0.0609211,0.0497956,0.110717
0.0903333,0.0614056,0.0493111,0.110717
0.0905,0.0619114,0.0488052,0.110717
0.0906667,0.0624366,0.0482798,0.110716
0.0908333,0.0629789,0.0477373,0.110716
0.091,0.0635354,0.0471806,0.110716
0.0911667,0.0641026,0.0466132,0.110716
0.0913333,0.0646766,0.0460389,0.110715
0.0915,0.0652529,0.0454623,0.110715
0.0916667,0.0658263,0.0448885,0.110715
0.0918333,0.0663914,0.0443231,0.110714
0.092,0.0669418,0.0437722,0.110714
0.0921667,0.0674711,0.0432425,0.110714
0.0923333,0.0679719,0.0427411,0.110713
0.0925,0.0684369,0.0422757,0.110713
0.0926667,0.068858,0.0418541,0.110712
0.0928333,0.069227,0.0414846,0.110712
0.093,0.0695355,0.0411755,0.110711
0.0931667,0.0697749,0.0409355,0.11071
0.0933333,0.0699368,0.0407731,0.11071
0.0935,0.0700127,0.0406967,0.110709
0.0936667,0.0699944,0.0407145,0.110709
0.0938333,0.0698741,0.0408344,0.110708
0.094,0.0696444,0.0410637,0.110708
0.0941667,0.0692987,0.041409,0.110708
0.0943333,0.0688312,0.0418762,0.110707
0.0945,0.0682368,0.0424703,0.110707
0.0946667,0.0675118,0.0431952,0.110707
0.0948333,0.0666535,0.0440534,0.110707
0.095,0.0656605,0.0450464,0.110707
0.0951667,0.0645331,0.046174,0.110707
0.0953333,0.0632728,0.0474345,0.110707
0.0955,0.0618829,0.0488246,0.110708
0.0956667,0.0603683,0.0503396,0.110708
0.0958333,0.0587358,0.0519727,0.110708
0.096,0.0569935,0.0537156,0.110709
0.0961667,0.0551516,0.0555582,0.11071
0.0963333,0.0532216,0.057489,0.110711
0.0965,0.0512169,0.0594947,0.110712
0.0966667,0.049152,0.0615606,0.110713
0.0968333,0.047043,0.0636706,0.110714
0.097,0.0449071,0.0658077,0.110715
0.0971667,0.0427623,0.0679536,0.110716
0.0973333,0.0406278,0.0700894,0.110717
0.0975,0.0385229,0.0721955,0.110718
0.0976667,0.0364675,0.0742521,0.11072
0.0978333,0.0344815,0.0762394,0.110721
0.098,0.0325845,0.0781376,0.110722
0.0981667,0.0307956,0.0799276,0.110723
0.0983333,0.0291334,0.0815909,0.110724
0.0985,0.0276152,0.0831101,0.110725
0.0986667,0.0262572,0.0844691,0.110726
0.0988333,0.0250741,0.085653,0.110727
0.099,0.0240787,0.0866491,0.110728
0.0991667,0.023282,0.0874463,0.110728
0.0993333,0.022693,0.0880357,0.110729
0.0995,0.0223183,0.0884107,0.110729
0.0996667,0.0221623,0.0885668,0.110729
0.0998333,0.0222269,0.0885022,0.110729
0.1,0.0225116,0.0882174,0.110729
0.100167,0.0230134,0.0877152,0.110729
0.100333,0.0237269,0.0870012,0.110728
0.1005,0.0246446,0.0860829,0.110727
0.100667,0.0257566,0.0849701,0.110727
0.100833,0.027051,0.0836749,0.110726
0.101,0.028514,0.0822109,0.110725
0.101167,0.0301301,0.0805938,0.110724
0.101333,0.0318825,0.0788402,0.110723
0.1015,0.0337532,0.0769684,0.110722
0.101667,0.035723,0.0749973,0.11072
0.101833,0.0377724,0.0729467,0.110719
