t,Ekin,Epot,Etot
0.0788333,5.38694e-05,0.000175364,0.000229234
0.079,5.50995e-05,0.000175005,0.000230105
0.0791667,5.6363e-05,0.000174608,0.000230971
0.0793333,5.76596e-05,0.000174174,0.000231833
0.0795,5.89894e-05,0.0001737,0.00023269
0.0796667,6.03521e-05,0.000173189,0.000233541
0.0798333,6.17475e-05,0.000172639,0.000234386
0.08,6.31756e-05,0.000172051,0.000235227
0.0801667,6.46362e-05,0.000171426,0.000236062
0.0803333,6.61289e-05,0.000170762,0.000236891
0.0805,6.76536e-05,0.00017006,0.000237714
0.0806667,6.921e-05,0.00016932,0.00023853
0.0808333,7.07979e-05,0.000168542,0.00023934
0.081,7.2417e-05,0.000167727,0.000240144
0.0811667,7.40669e-05,0.000166875,0.000240942
0.0813333,7.57473e-05,0.000165985,0.000241732
0.0815,7.74579e-05,0.000165058,0.000242516
0.0816667,7.91984e-05,0.000164093,0.000243292
0.0818333,8.09682e-05,0.000163092,0.000244061
0.082,8.27671e-05,0.000162055,0.000244823
0.0821667,8.45945e-05,0.000160983,0.000245577
0.0823333,8.64501e-05,0.000159874,0.000246324
0.0825,8.83334e-05,0.00015873,0.000247063
0.0826667,9.02439e-05,0.00015755,0.000247794
0.0828333,9.21811e-05,0.000156336,0.000248517
0.083,9.41445e-05,0.000155088,0.000249233
0.0831667,9.61335e-05,0.000153806,0.00024994
0.0833333,9.81476e-05,0.000152491,0.000250639
0.0835,0.000100186,0.000151143,0.000251329
0.0836667,0.000102249,0.000149762,0.00025201
