t,x,y
1.02,72.1249,67.0718
1.03,72.832,67.6788
1.04,73.5391,68.2849
1.05,74.2462,68.89
1.06,74.9533,69.4941
1.07,75.6604,70.0972
1.08,76.3675,70.6993
1.09,77.0746,71.3005
1.1,77.7817,71.9007
1.11,78.4889,72.4998
1.12,79.196,73.0981
1.13,79.9031,73.6953
1.14,80.6102,74.2916
1.15,81.3173,74.8868
1.16,82.0244,75.4811
1.17,82.7315,76.0744
1.18,83.4386,76.6668
1.19,84.1457,77.2581
1.2,84.8528,77.8485
1.21,85.5599,78.4379
1.22,86.267,79.0263
1.23,86.9741,79.6137
1.24,87.6812,80.2001
1.25,88.3883,80.7856
1.26,89.0955,81.3701
1.27,89.8026,81.9536
1.28,90.5097,82.5361
1.29,91.2168,83.1176
1.3,91.9239,83.6982
1.31,92.631,84.2778
1.32,93.3381,84.8564
1.33,94.0452,85.434
1.34,94.7523,86.0106
1.35,95.4594,86.5863
1.36,96.1665,87.1609
1.37,96.8736,87.7346
1.38,97.5807,88.3073
1.39,98.2878,88.8791
1.4,98.9949,89.4498
1.41,99.7021,90.0196
1.42,100.409,90.5884
1.43,101.116,91.1562
1.44,101.823,91.723
1.45,102.53,92.2888
1.46,103.238,92.8537
1.47,103.945,93.4176
1.48,104.652,93.9805
1.49,105.359,94.5424
1.5,106.066,95.1033
1.51,106.773,95.6633
1.52,107.48,96.2223
1.53,108.187,96.7803
1.54,108.894,97.3373
1.55,109.602,97.8933
1.56,110.309,98.4484
1.57,111.016,99.0024
1.58,111.723,99.5555
1.59,112.43,100.108
1.6,113.137,100.659
1.61,113.844,101.209
1.62,114.551,101.758
1.63,115.258,102.306
1.64,115.966,102.853
1.65,116.673,103.4
1.66,117.38,103.945
1.67,118.087,104.489
1.68,118.794,105.032
1.69,119.501,105.575
1.7,120.208,106.116
1.71,120.915,106.656
1.72,121.622,107.196
1.73,122.329,107.734
1.74,123.037,108.272
1.75,123.744,108.808
1.76,124.451,109.343
1.77,125.158,109.878
1.78,125.865,110.411
1.79,126.572,110.944
1.8,127.279,111.475
1.81,127.986,112.006
1.82,128.693,112.535
1.83,129.401,113.064
1.84,130.108,113.592
1.85,130.815,114.118
1.86,131.522,114.644
1.87,132.229,115.168
1.88,132.936,115.692
1.89,133.643,116.215
1.9,134.35,116.736
1.91,135.057,117.257
1.92,135.765,117.777
1.93,136.472,118.296
1.94,137.179,118.813
1.95,137.886,119.33
1.96,138.593,119.846
1.97,139.3,120.361
1.98,140.007,120.875
1.99,140.714,121.388
2,141.421,121.899
2.01,142.128,122.41
2.02,142.836,122.92
2.03,143.543,123.429
2.04,144.25,123.937
2.05,144.957,124.444
2.06,145.664,124.95
2.07,146.371,125.455
2.08,147.078,125.959
2.09,147.785,126.462
2.1,148.492,126.964
2.11,149.2,127.465
2.12,149.907,127.966
2.13,150.614,128.465
2.14,151.321,128.963
2.15,152.028,129.46
2.16,152.735,129.956
2.17,153.442,130.451
2.18,154.149,130.946
2.19,154.856,131.439
2.2,155.563,131.931
2.21,156.271,132.422
2.22,156.978,132.913
2.23,157.685,133.402
2.24,158.392,133.89
2.25,159.099,134.378
2.26,159.806,134.864
2.27,160.513,135.35
2.28,161.22,135.834
2.29,161.927,136.317
2.3,162.635,136.8
2.31,163.342,137.281
2.32,164.049,137.762
2.33,164.756,138.241
2.34,165.463,138.72
2.35,166.17,139.197
2.36,166.877,139.674
2.37,167.584,140.15
2.38,168.291,140.624
2.39,168.999,141.098
2.4,169.706,141.571
2.41,170.413,142.042
2.42,171.12,142.513
2.43,171.827,142.983
2.44,172.534,143.451
2.45,173.241,143.919
2.46,173.948,144.386
2.47,174.655,144.852
2.48,175.362,145.316
2.49,176.07,145.78
2.5,176.777,146.243
2.51,177.484,146.705
2.52,178.191,147.166
2.53,178.898,147.626
2.54,179.605,148.085
2.55,180.312,148.543
2.56,181.019,148.999
2.57,181.726,149.455
2.58,182.434,149.91
2.59,183.141,150.364
2.6,183.848,150.817
2.61,184.555,151.27
2.62,185.262,151.721
2.63,185.969,152.171
2.64,186.676,152.62
2.65,187.383,153.068
2.66,188.09,153.515
2.67,188.798,153.961
2.68,189.505,154.406
2.69,190.212,154.851
2.7,190.919,155.294
2.71,191.626,155.736
2.72,192.333,156.177
2.73,193.04,156.618
2.74,193.747,157.057
2.75,194.454,157.495
2.76,195.161,157.933
2.77,195.869,158.369
2.78,196.576,158.804
2.79,197.283,159.239
2.8,197.99,159.672
2.81,198.697,160.104
2.82,199.404,160.536
2.83,200.111,160.966
2.84,200.818,161.396
2.85,201.525,161.824
2.86,202.233,162.252
2.87,202.94,162.678
2.88,203.647,163.104
2.89,204.354,163.529
2.9,205.061,163.952
2.91,205.768,164.375
2.92,206.475,164.796
2.93,207.182,165.217
2.94,207.889,165.637
2.95,208.597,166.055
2.96,209.304,166.473
2.97,210.011,166.89
2.98,210.718,167.306
2.99,211.425,167.72
3,212.132,168.134
3.01,212.839,168.547
3.02,213.546,168.959
3.03,214.253,169.37
3.04,214.96,169.78
3.05,215.668,170.188
3.06,216.375,170.596
3.07,217.082,171.003
3.08,217.789,171.409
3.09,218.496,171.814
3.1,219.203,172.218
3.11,219.91,172.621
3.12,220.617,173.023
3.13,221.324,173.424
3.14,222.032,173.824
3.15,222.739,174.223
3.16,223.446,174.621
3.17,224.153,175.018
3.18,224.86,175.415
3.19,225.567,175.81
3.2,226.274,176.204
3.21,226.981,176.597
3.22,227.688,176.989
3.23,228.395,177.381
3.24,229.103,177.771
3.25,229.81,178.16
3.26,230.517,178.548
3.27,231.224,178.936
3.28,231.931,179.322
3.29,232.638,179.707
3.3,233.345,180.092
3.31,234.052,180.475
3.32,234.759,180.857
3.33,235.467,181.239
3.34,236.174,181.619
3.35,236.881,181.999
3.36,237.588,182.377
3.37,238.295,182.755
3.38,239.002,183.131
3.39,239.709,183.507
3.4,240.416,183.881
3.41,241.123,184.255
3.42,241.831,184.627
3.43,242.538,184.999
3.44,243.245,185.37
3.45,243.952,185.739
3.46,244.659,186.108
3.47,245.366,186.476
3.48,246.073,186.842
3.49,246.78,187.208
3.5,247.487,187.573
3.51,248.194,187.937
3.52,248.902,188.299
3.53,249.609,188.661
3.54,250.316,189.022
3.55,251.023,189.382
3.56,251.73,189.741
3.57,252.437,190.098
3.58,253.144,190.455
3.59,253.851,190.811
3.6,254.558,191.166
3.61,255.266,191.52
3.62,255.973,191.873
3.63,256.68,192.225
3.64,257.387,192.576
3.65,258.094,192.926
3.66,258.801,193.275
3.67,259.508,193.623
3.68,260.215,193.97
3.69,260.922,194.316
3.7,261.63,194.662
3.71,262.337,195.006
3.72,263.044,195.349
3.73,263.751,195.691
3.74,264.458,196.032
3.75,265.165,196.372
3.76,265.872,196.712
3.77,266.579,197.05
3.78,267.286,197.387
3.79,267.993,197.723
3.8,268.701,198.059
3.81,269.408,198.393
3.82,270.115,198.726
3.83,270.822,199.059
3.84,271.529,199.39
3.85,272.236,199.721
3.86,272.943,200.05
3.87,273.65,200.378
3.88,274.357,200.706
3.89,275.065,201.032
3.9,275.772,201.358
3.91,276.479,201.682
3.92,277.186,202.006
3.93,277.893,202.328
3.94,278.6,202.65
3.95,279.307,202.971
3.96,280.014,203.29
3.97,280.721,203.609
3.98,281.428,203.927
3.99,282.136,204.243
4,282.843,204.559
4.01,283.55,204.874
4.02,284.257,205.187
4.03,284.964,205.5
4.04,285.671,205.812
4.05,286.378,206.123
4.06,287.085,206.432
4.07,287.792,206.741
